bank,meeting_date,meeting_id,current_decision,current_rate_change_bps,current_policy_rate_after,current_confidence,extraction_method,needs_review,review_reason,qc_priority,suggested_decision,suggested_rate_change_bps,suggested_policy_rate_after,suggested_confidence,suggestion_reason,matched_pattern,matched_excerpt,source_title,source_url,notes
RBNZ,2025-02-18,RBNZ_2025_02,hold,0.0,,0.5,explicit_unchanged_keyword,True,confidence below 0.7; policy_rate_after missing; keyword-only extraction,medium,cut,-50.0,,0.85,explicit cut bps,\b(?:decrease|lower|reduce)\s+(?:the\s+)?(?:policy rate|cash rate target|official cash rate|bank rate)\s+by\s+([0-9]+(?:\.[0-9]+)?)\s+(?:basis points|bps)\b,TRACTED TEXT START ==== Monetary Policy Statement. February 2025 B.33 ii Policy assessment. Monetary Policy Statement. February 2025 Policy assessment. OCR 3.75% - OCR reduced further as inflation abates The Monetary Policy Committee today agreed to reduce the Official Cash Rate by 50 basis points to 3.75 percent. Annual consumer price inflation remains near the mid-point of the Monetary Policy Committee’s 1 to 3 percent target band. Firms’ inflation expectations are at target and core inflation continues to fall towards the target mid-point.,Monetary Policy Statement February 2025,https://www.rbnz.govt.nz/-/media/project/sites/rbnz/files/publications/monetary-policy-statements/2025/feb-19224/mps_report_feb2025.pdf,
RBNZ,2025-11-26,RBNZ_2025_11,hold,0.0,,0.5,explicit_unchanged_keyword,True,confidence below 0.7; policy_rate_after missing; keyword-only extraction,medium,hold,0.0,,0.75,strong hold keyword,\b(remains|remain)\s+at\b,"ses reported an easing in overall cost pressures. In aggregate, costs are not growing as quickly as recent years. However, the weaker New Zealand dollar has increased costs for imported materials, and businesses noted that energy and insurance costs remain at elevated levels. Lower interest rates have reduced debt‑servicing costs for many firms, including farmers and growers with high debt levels. Businesses continued to report difficulties passing on costs to customers due to weak demand. Domestic custo",Monetary Policy Statement November 2025,https://www.rbnz.govt.nz/-/media/project/sites/rbnz/files/publications/monetary-policy-statements/2025/nov-261125/monetary-policy-statement-november-2025.pdf,
RIKSBANK,2021-06-01,RIKSBANK_2021_06_A,hold,0.0,,0.5,explicit_unchanged_keyword,True,confidence below 0.7; policy_rate_after missing; keyword-only extraction,medium,hold,0.0,,0.75,strong hold keyword,\b(remains|remain)\s+at\b,"and groups on the labour market are expected to remain high, but overall economic activity is expected to approach more normal levels towards the end of the year. The situation on the labour market will strengthen even if unemployment is expected to remain at a somewhat higher level for a further period, as a result of the lasting effects of the crisis. The increasing resource utilisation creates the conditions for an upturn in inflation, but cost pressures are expected to rise relatively slowly. As duri",Monetary Policy Report April 2021,https://www.riksbank.se/en-gb/monetary-policy/monetary-policy-report/2021/monetary-policy-report-april-2021/,
RIKSBANK,2021-06-01,RIKSBANK_2021_06_B,hold,0.0,,0.5,explicit_unchanged_keyword,True,confidence below 0.7; policy_rate_after missing; keyword-only extraction,medium,hold,0.0,,0.75,strong hold keyword,"\b(left unchanged|kept unchanged|decided to maintain|decided to keep|no change to the policy rate|maintain the target range|target range\s+at\s+[0-9].{0,40}?to\s+[0-9])\b","are reduced. To facilitate the recovery and help inflation rise towards the target, monetary policy needs to remain expansionary. The Riksbank is therefore continuing to purchase assets within the envelope of SEK 700 billion. The repo rate is being left unchanged at zero per cent. Email Share by email - Open in new window facebook Share on Facebook - Open in new window Linkedin Share on LinkedIn - Open in new window bluesky Share on Bluesky - Open in new window copy url Share on Twitter - Open in new window",Monetary Policy Report Februari 2021,https://www.riksbank.se/en-gb/monetary-policy/monetary-policy-report/2021/monetary-policy-report-februari-2021/,
RIKSBANK,2021-06-01,RIKSBANK_2021_06_C,hold,0.0,,0.5,explicit_unchanged_keyword,True,confidence below 0.7; policy_rate_after missing; keyword-only extraction,medium,hold,0.0,,0.75,strong hold keyword,\b(remains|remain)\s+at\b,"g will continue to be tapered off but that the envelope for asset purchases of SEK 700 billion will be fully utilised up until the end of 2021. The Executive Board has also decided to hold the repo rate at zero per cent. The repo rate is expected to remain at zero per cent for the entire forecast period, which extends until the third quarter of 2024. Documents Press release 1 July 2021, Zero interest rate and asset purchases for inflation to be more permanently close to 2 per cent (pdf | 505,6 kB) Moneta",Monetary Policy Report July 2021,https://www.riksbank.se/en-gb/monetary-policy/monetary-policy-report/2021/monetary-policy-report-july-2021/,
RIKSBANK,2021-06-01,RIKSBANK_2021_06_D,hold,0.0,,0.5,explicit_unchanged_keyword,True,confidence below 0.7; policy_rate_after missing; keyword-only extraction,medium,,,,0.0,,,,Monetary Policy Report November 2021,https://www.riksbank.se/en-gb/monetary-policy/monetary-policy-report/2021/monetary-policy-report-november-2021/,
RIKSBANK,2021-06-01,RIKSBANK_2021_06_E,hold,0.0,,0.5,explicit_unchanged_keyword,True,confidence below 0.7; policy_rate_after missing; keyword-only extraction,medium,hold,0.0,,0.75,strong hold keyword,\b(remains|remain)\s+at\b,"ar, before falling back again. Monetary policy needs to remain expansionary for inflation to be lastingly close to the target going forward. The Executive Board has therefore decided to hold the repo rate unchanged at zero cent and it is expected to remain at zero for the entire forecast period. The Riksbank will also continue to purchase securities during the fourth quarter, in line with the earlier decisions. The Executive Board’s for",Monetary Policy Report September 2021,https://www.riksbank.se/en-gb/monetary-policy/monetary-policy-report/2021/monetary-policy-report-september-2021/,
RIKSBANK,2022-06-01,RIKSBANK_2022_06_B,hold,0.0,,0.5,explicit_unchanged_keyword,True,confidence below 0.7; policy_rate_after missing; keyword-only extraction,medium,hold,0.0,,0.75,strong hold keyword,"\b(left unchanged|kept unchanged|decided to maintain|decided to keep|no change to the policy rate|maintain the target range|target range\s+at\s+[0-9].{0,40}?to\s+[0-9])\b","to 2 per cent from the middle of next year. Compared with November, the assessment has been revised upwards. Monetary policy needs to provide continued support for inflation to be close to target in the medium term. The Executive Board has therefore decided to keep the repo rate at zero per cent and that the Riksbank shall purchase bonds for SEK 37 billion in the second quarter of 2022 to compensate for maturing assets. The Executive Board’s forecast is, as before, that the holdings will remain approximately u",Monetary Policy Report February 2022,https://www.riksbank.se/en-gb/monetary-policy/monetary-policy-report/2022/monetary-policy-report-february-2022/,
RIKSBANK,2023-06-01,RIKSBANK_2023_06_A,hold,0.0,,0.5,explicit_unchanged_keyword,True,confidence below 0.7; policy_rate_after missing; keyword-only extraction,medium,hike,,,0.75,strong hike keyword,\bdecided\s+to\s+(?:increase|raise)\b,"April 2023 Inflation is still far too high and underlying inflation has been much higher than expected during the first months of the year. For inflation to fall and stabilise at the target within a reasonable period of time, the Executive Board has decided to raise the Riksbank's policy rate by 0.5 percentage points to 3.5 per cent. The forecast indicates that the policy rate will probably be raised further by 0.25 percentage points in June or September. Email Share by email - Open in new window facebook Share",Monetary Policy Report April 2023,https://www.riksbank.se/en-gb/monetary-policy/monetary-policy-report/2023/monetary-policy-report-april-2023/,
RIKSBANK,2023-06-01,RIKSBANK_2023_06_B,hold,0.0,,0.5,explicit_unchanged_keyword,True,confidence below 0.7; policy_rate_after missing; keyword-only extraction,medium,hike,,,0.75,strong hike keyword,\bdecided\s+to\s+(?:increase|raise)\b,"23/ DOCUMENT TYPE: html ==== EXTRACTED TEXT START ==== Monetary Policy Report, February 2023 Inflation is far too high and has continued to rise. For inflation to fall and stabilise around the target within a reasonable time, the Executive Board has decided to raise the Riksbank's policy rate by 0.5 percentage points to 3.0 per cent. The policy rate will probably be raised further during the spring. Further, the Executive Board decided that the Riksbank will, with effect from April, sell government bonds to red",Monetary Policy Report February 2023,https://www.riksbank.se/en-gb/monetary-policy/monetary-policy-report/2023/monetary-policy-report-february-2023/,
RIKSBANK,2023-06-01,RIKSBANK_2023_06_C,hold,0.0,,0.5,explicit_unchanged_keyword,True,confidence below 0.7; policy_rate_after missing; keyword-only extraction,medium,hike,,,0.75,strong hike keyword,\bdecided\s+to\s+(?:increase|raise)\b,"ly than expected. The Riksbank’s policy rate increases are having an effect, but for inflation to return to the target of 2 per cent within a reasonable period of time, monetary policy needs to be tightened further. The Executive Board has therefore decided to raise the policy rate by 0.25 percentage points to 3.75 per cent. The forecast is for the policy rate to be increased at least one more time this year. The Executive Board has also decided to increase the pace of government bond sales from SEK 3.5 billion",Monetary Policy Report June 2023,https://www.riksbank.se/en-gb/monetary-policy/monetary-policy-report/2023/monetary-policy-report-june-2023/,
RIKSBANK,2023-06-01,RIKSBANK_2023_06_D,hold,0.0,,0.5,explicit_unchanged_keyword,True,confidence below 0.7; policy_rate_after missing; keyword-only extraction,medium,,,,0.0,,,,Monetary Policy Report November 2023,https://www.riksbank.se/en-gb/monetary-policy/monetary-policy-report/2023/monetary-policy-report-november-2023/,
RIKSBANK,2023-06-01,RIKSBANK_2023_06_E,hold,0.0,,0.5,explicit_unchanged_keyword,True,confidence below 0.7; policy_rate_after missing; keyword-only extraction,medium,,,,0.0,,,,Erik Thedeen My View Of Monetary Policy,https://www.riksbank.se/en-gb/press-and-published/speeches-and-presentations/2023/erik-thedeen-my-view-of-monetary-policy/,
RIKSBANK,2024-06-01,RIKSBANK_2024_06_B,hold,0.0,,0.5,explicit_unchanged_keyword,True,confidence below 0.7; policy_rate_after missing; keyword-only extraction,medium,,,,0.0,,,,Monetary Policy Decision December 2024,https://www.riksbank.se/en-gb/monetary-policy/monetary-policy-report/2024/monetary-policy-decision-december-2024/,
RIKSBANK,2024-06-01,RIKSBANK_2024_06_C,hold,0.0,,0.5,explicit_unchanged_keyword,True,confidence below 0.7; policy_rate_after missing; keyword-only extraction,medium,hold,0.0,,0.75,strong hold keyword,"\b(left unchanged|kept unchanged|decided to maintain|decided to keep|no change to the policy rate|maintain the target range|target range\s+at\s+[0-9].{0,40}?to\s+[0-9])\b","Open in new window facebook Share on Facebook - Open in new window Linkedin Share on LinkedIn - Open in new window bluesky Share on Bluesky - Open in new window copy url Share on Twitter - Open in new window The decision in brief The policy rate is left unchanged at 4 per cent. It is likely that it will be cut earlier than was indicated in November. Inflation has continued to fall, but there is a risk of setbacks. The slowdown in the Swedish economy is continuing and the labour market is weakening. Read more",Monetary Policy Decision February 2024,https://www.riksbank.se/en-gb/monetary-policy/monetary-policy-report/2024/monetary-policy-decision-february-2024/,
RIKSBANK,2024-06-01,RIKSBANK_2024_06_D,hold,0.0,,0.5,explicit_unchanged_keyword,True,confidence below 0.7; policy_rate_after missing; keyword-only extraction,medium,,,,0.0,,,,Monetary Policy Decision June 2024,https://www.riksbank.se/en-gb/monetary-policy/monetary-policy-report/2024/monetary-policy-decision-june-2024/,
RIKSBANK,2024-06-01,RIKSBANK_2024_06_E,hold,0.0,,0.5,explicit_unchanged_keyword,True,confidence below 0.7; policy_rate_after missing; keyword-only extraction,medium,,,,0.0,,,,Monetary Policy Decision March 2024,https://www.riksbank.se/en-gb/monetary-policy/monetary-policy-report/2024/monetary-policy-decision-march-2024/,
RIKSBANK,2024-06-01,RIKSBANK_2024_06_G,hold,0.0,,0.5,explicit_unchanged_keyword,True,confidence below 0.7; policy_rate_after missing; keyword-only extraction,medium,,,,0.0,,,,Monetary Policy Decision November 2024,https://www.riksbank.se/en-gb/monetary-policy/monetary-policy-report/2024/monetary-policy-decision-november-2024/,
RIKSBANK,2024-06-01,RIKSBANK_2024_06_H,hold,0.0,,0.5,explicit_unchanged_keyword,True,confidence below 0.7; policy_rate_after missing; keyword-only extraction,medium,,,,0.0,,,,Monetary Policy Decision September 2024,https://www.riksbank.se/en-gb/monetary-policy/monetary-policy-report/2024/monetary-policy-decision-september-2024/,
RIKSBANK,2025-06-01,RIKSBANK_2025_06_H,hold,0.0,,0.5,explicit_unchanged_keyword,True,confidence below 0.7; policy_rate_after missing; keyword-only extraction,medium,,,,0.0,,,,Anna Breman Monetary Policy Contributes To Stability In A Turbulent World,https://www.riksbank.se/en-gb/press-and-published/speeches-and-presentations/2025/anna-breman-monetary-policy-contributes-to-stability-in-a-turbulent-world/,
BOC,2024-06-07,BOC_2024_06_B,cut,-25.0,,0.8,explicit_bps_change,True,policy_rate_after missing,medium,,,,0.0,,,,Monetary Policy Report,https://www.bankofcanada.ca/publications/mpr/mpr-2024-07/,
BOE,2022-06-01,BOE_2022_06_A,hike,75.0,,0.8,explicit_bps_change,True,policy_rate_after missing,medium,hike,75.0,,0.85,explicit hike bps,"\b(raised|increased|lifted|tightened)\b.{0,90}?\bby\s+([0-9]+(?:\.[0-9]+)?)\s+(?:basis points|bps)\b","gricultural and livestock S&P Commodity Index and the ‘Oil’ series is based on US dollar Brent forward prices for delivery in 10-25 days’ time. Bank of England Page 43 Many central banks have continued to tighten monetary policy. In the US, the FOMC increased the target range for the federal funds rate by 75 basis points in both June and July to 2.25%-2.50%, following a 50 basis points rise in May. These were the largest increases in a single meeting since 1994. At its June meeting, the ECB Governing Council announced an end to its net asset purchases as of 1 July 2",Monetary Policy Report - August 2022,https://www.bankofengland.co.uk/-/media/boe/files/monetary-policy-report/2022/august/monetary-policy-report-august-2022.pdf,
BOE,2022-06-01,BOE_2022_06_C,hike,25.0,,0.8,explicit_bps_change,True,policy_rate_after missing,medium,hike,25.0,,0.85,explicit hike bps,\b(?:raise|increase)\s+(?:the\s+)?(?:policy rate|cash rate target|official cash rate|bank rate)\s+by\s+([0-9]+(?:\.[0-9]+)?)\s+(?:basis points|bps)\b,"increased the target range for the federal funds rate to 0.25%-0.50%. At its March meeting, the ECB Governing Council left its key policy interest rates unchanged but announced a faster reduction in the pace of net asset purchases. The MPC voted to increase Bank Rate by 25 basis points, to 0.75%, at its March meeting. The stock of purchased assets has fallen slightly since February, reflecting the MPC’s previous decision to cease reinvesting maturing assets. Market-implied expectations of policy rates have risen further since the",Monetary Policy Report - May 2022,https://www.bankofengland.co.uk/-/media/boe/files/monetary-policy-report/2022/may/monetary-policy-report-may-2022.pdf,
BOE,2022-06-01,BOE_2022_06_D,hike,75.0,,0.8,explicit_bps_change,True,policy_rate_after missing,medium,hike,75.0,,0.85,explicit hike bps,"\b(raised|increased|lifted|tightened)\b.{0,90}?\bby\s+([0-9]+(?:\.[0-9]+)?)\s+(?:basis points|bps)\b","ng 2023 (Section 1). Many central banks have continued to tighten policy. This has been against the backdrop of elevated inflation rates which have been partly driven by a range of global factors (see Box E in the August Report). In the US, the FOMC increased the target range for the federal funds rate by 75 basis points to 3.00%-3.25% in September. The FOMC anticipated that ongoing increases in the target range would be appropriate. At its October meeting, the ECB Governing Council increased its key interest rates by a further 75 basis points, following a similar h",Monetary Policy Report - November 2022,https://www.bankofengland.co.uk/-/media/boe/files/monetary-policy-report/2022/november/monetary-policy-report-november-2022.pdf,
ECB,2023-02-02,ECB_2023_02,hike,50.0,,0.8,explicit_bps_change,True,policy_rate_after missing,medium,hike,50.0,,0.85,explicit hike bps,"\b(raised|increased|lifted|tightened)\b.{0,90}?\bby\s+([0-9]+(?:\.[0-9]+)?)\s+(?:basis points|bps)\b","r. We also made it clear that this would require rates to rise to sufficiently restrictive levels, and that rate increases would happen at a steady pace. So we are making that decision in that continuity that I have tried to explain. Steady pace: we increased rates by 50 basis points in December, we increased rates by 50 basis points in early February, and we intend - which is a strong word; it’s not an absolute, irrevocable, unconditional commitment, but it’s a strong word - we intend to raise by 50 basis points, and that is wh","Christine Lagarde, Luis de Guindos: Monetary policy statement (with Q&A)",https://www.ecb.europa.eu/press/press_conference/monetary-policy-statement/2023/html/ecb.is230202~4313651089.en.html,
ECB,2023-03-16,ECB_2023_03,hike,50.0,,0.8,explicit_bps_change,True,policy_rate_after missing,medium,hike,,,0.75,strong hike keyword,\bdecided\s+to\s+(?:increase|raise)\b,"3/html/ecb.mp230316~aad5249f30.en.html DOCUMENT TYPE: html ==== EXTRACTED TEXT START ==== PRESS RELEASE Monetary policy decisions 16 March 2023 Inflation is projected to remain too high for too long. Therefore, the Governing Council today decided to increase the three key ECB interest rates by 50 basis points, in line with its determination to ensure the timely return of inflation to the 2% medium-term target. The elevated level of uncertainty reinforces the importance of a data-dependent approach to th",Monetary policy decisions,https://www.ecb.europa.eu/press/pr/date/2023/html/ecb.mp230316~aad5249f30.en.html,
ECB,2023-07-27,ECB_2023_07,hike,25.0,,0.8,explicit_bps_change,True,policy_rate_after missing,medium,hike,,,0.75,strong hike keyword,\bdecided\s+to\s+(?:increase|raise)\b,"ess conference. Inflation continues to decline but is still expected to remain too high for too long. We are determined to ensure that inflation returns to our two per cent medium-term target in a timely manner. The Governing Council therefore today decided to raise the three key ECB interest rates by 25 basis points. The rate increase today reflects our assessment of the inflation outlook, the dynamics of underlying inflation, and the strength of monetary policy transmission. The developments since our last me","Christine Lagarde, Luis de Guindos: Monetary policy statement (with Q&A)",https://www.ecb.europa.eu/press/press_conference/monetary-policy-statement/2023/html/ecb.is230727~e0a11feb2e.en.html,
NORGES_BANK,2023-06-01,NORGES_BANK_2023_06_D,hike,50.0,,0.8,explicit_bps_change,True,policy_rate_after missing,medium,hike,50.0,,0.85,explicit hike bps,"\b(raised|increased|lifted|tightened)\b.{0,90}?\bby\s+([0-9]+(?:\.[0-9]+)?)\s+(?:basis points|bps)\b",". [Chart: The exchange rate reacts to policy rate surprises- example from the monetary policy meeting on 22 June 2023] As an example, let us look at the announcement of our policy rate decision on Thursday, 22 June, of this year. The policy rate was raised by 50 basis points. This surprised the markets. The policy rate forecast we published in Monetary Policy Report on the same day was also somewhat above the market’s policy rate expectations. Here you see what happened to the exchange rate and market interest rates whe",Monetary policy and the krone exchange rate,https://www.norges-bank.no/en/news-events/news/Speeches/2023/09-11-2023-cme/,
RBA,2022-05-03,RBA_2022_05,hike,25.0,,0.8,explicit_bps_change,True,policy_rate_after missing,medium,hike,25.0,,0.85,explicit hike bps,\b(?:raise|increase)\s+(?:the\s+)?(?:policy rate|cash rate target|official cash rate|bank rate)\s+by\s+([0-9]+(?:\.[0-9]+)?)\s+(?:basis points|bps)\b,"/www.rba.gov.au/media-releases/2022/mr-22-12.html DOCUMENT TYPE: html ==== EXTRACTED TEXT START ==== Media Release Statement by Philip Lowe, Governor: Monetary Policy Decision Number 2022-12 Date 3 May 2022 At its meeting today, the Board decided to increase the cash rate target by 25 basis points to 35 basis points. It also increased the interest rate on Exchange Settlement balances from zero per cent to 25 basis points. The Board judged that now was the right time to begin withdrawing some of the extraordinary monetary support that was put",3 May 2022,https://www.rba.gov.au/media-releases/2022/mr-22-12.html,
RBA,2022-06-07,RBA_2022_06,hike,50.0,,0.8,explicit_bps_change,True,policy_rate_after missing,medium,hike,50.0,,0.85,explicit hike bps,"\b(raised|increased|lifted|tightened)\b.{0,90}?\bby\s+([0-9]+(?:\.[0-9]+)?)\s+(?:basis points|bps)\b","RACTED TEXT START ==== Media Release Statement by Philip Lowe, Governor: Monetary Policy Decision Number 2022-14 Date 7 June 2022 At its meeting today, the Board decided to increase the cash rate target by 50 basis points to 85 basis points. It also increased the interest rate on Exchange Settlement balances by 50 basis points to 75 basis points. Inflation in Australia has increased significantly. While inflation is lower than in most other advanced economies, it is",7 June 2022,https://www.rba.gov.au/media-releases/2022/mr-22-14.html,
RBA,2022-07-05,RBA_2022_07,hike,50.0,,0.8,explicit_bps_change,True,policy_rate_after missing,medium,hike,50.0,,0.85,explicit hike bps,"\b(raised|increased|lifted|tightened)\b.{0,90}?\bby\s+([0-9]+(?:\.[0-9]+)?)\s+(?:basis points|bps)\b","XTRACTED TEXT START ==== Media Release Statement by Philip Lowe, Governor: Monetary Policy Decision Number 2022-20 Date 5 July 2022 At its meeting today, the Board decided to increase the cash rate target by 50 basis points to 1.35 per cent. It also increased the interest rate on Exchange Settlement balances by 50 basis points to 1.25 per cent. Global inflation is high. It is being boosted by COVID-related disruptions to supply chains, the war in Ukraine and strong dem",5 July 2022,https://www.rba.gov.au/media-releases/2022/mr-22-20.html,
RBA,2022-08-02,RBA_2022_08,hike,50.0,,0.8,explicit_bps_change,True,policy_rate_after missing,medium,hike,50.0,,0.85,explicit hike bps,"\b(raised|increased|lifted|tightened)\b.{0,90}?\bby\s+([0-9]+(?:\.[0-9]+)?)\s+(?:basis points|bps)\b","RACTED TEXT START ==== Media Release Statement by Philip Lowe, Governor: Monetary Policy Decision Number 2022-21 Date 2 August 2022 At its meeting today, the Board decided to increase the cash rate target by 50 basis points to 1.85 per cent. It also increased the interest rate on Exchange Settlement balances by 50 basis points to 1.75 per cent. The Board places a high priority on the return of inflation to the 2-3 per cent range over time, while keeping the economy on",2 August 2022,https://www.rba.gov.au/media-releases/2022/mr-22-21.html,
RBA,2022-09-06,RBA_2022_09,hike,50.0,,0.8,explicit_bps_change,True,policy_rate_after missing,medium,hike,50.0,,0.85,explicit hike bps,"\b(raised|increased|lifted|tightened)\b.{0,90}?\bby\s+([0-9]+(?:\.[0-9]+)?)\s+(?:basis points|bps)\b","TED TEXT START ==== Media Release Statement by Philip Lowe, Governor: Monetary Policy Decision Number 2022-28 Date 6 September 2022 At its meeting today, the Board decided to increase the cash rate target by 50 basis points to 2.35 per cent. It also increased the interest rate on Exchange Settlement balances by 50 basis points to 2.25 per cent. The Board is committed to returning inflation to the 2-3 per cent range over time. It is seeking to do this while keeping the",6 September 2022,https://www.rba.gov.au/media-releases/2022/mr-22-28.html,
RBA,2022-10-04,RBA_2022_10,hike,25.0,,0.8,explicit_bps_change,True,policy_rate_after missing,medium,hike,25.0,,0.85,explicit hike bps,"\b(raised|increased|lifted|tightened)\b.{0,90}?\bby\s+([0-9]+(?:\.[0-9]+)?)\s+(?:basis points|bps)\b","ACTED TEXT START ==== Media Release Statement by Philip Lowe, Governor: Monetary Policy Decision Number 2022-33 Date 4 October 2022 At its meeting today, the Board decided to increase the cash rate target by 25 basis points to 2.60 per cent. It also increased the interest rate on Exchange Settlement balances by 25 basis points to 2.50 per cent. The Board is committed to returning inflation to the 2-3 per cent range over time. Today’s increase in interest rates will hel",4 October 2022,https://www.rba.gov.au/media-releases/2022/mr-22-33.html,
RBA,2022-11-01,RBA_2022_11,hike,25.0,,0.8,explicit_bps_change,True,policy_rate_after missing,medium,hike,25.0,,0.85,explicit hike bps,"\b(raised|increased|lifted|tightened)\b.{0,90}?\bby\s+([0-9]+(?:\.[0-9]+)?)\s+(?:basis points|bps)\b","CTED TEXT START ==== Media Release Statement by Philip Lowe, Governor: Monetary Policy Decision Number 2022-36 Date 1 November 2022 At its meeting today, the Board decided to increase the cash rate target by 25 basis points to 2.85 per cent. It also increased the interest rate on Exchange Settlement balances by 25 basis points to 2.75 per cent. As is the case in most countries, inflation in Australia is too high. Over the year to September, the CPI inflation rate was 7",1 November 2022,https://www.rba.gov.au/media-releases/2022/mr-22-36.html,
RBA,2022-12-06,RBA_2022_12,hike,25.0,,0.8,explicit_bps_change,True,policy_rate_after missing,medium,hike,25.0,,0.85,explicit hike bps,"\b(raised|increased|lifted|tightened)\b.{0,90}?\bby\s+([0-9]+(?:\.[0-9]+)?)\s+(?:basis points|bps)\b","CTED TEXT START ==== Media Release Statement by Philip Lowe, Governor: Monetary Policy Decision Number 2022-41 Date 6 December 2022 At its meeting today, the Board decided to increase the cash rate target by 25 basis points to 3.10 per cent. It also increased the interest rate on Exchange Settlement balances by 25 basis points to 3.00 per cent. Inflation in Australia is too high, at 6.9 per cent over the year to October. Global factors explain much of this high inflati",6 December 2022,https://www.rba.gov.au/media-releases/2022/mr-22-41.html,
RBA,2023-02-07,RBA_2023_02,hike,25.0,,0.8,explicit_bps_change,True,policy_rate_after missing,medium,hike,25.0,,0.85,explicit hike bps,"\b(raised|increased|lifted|tightened)\b.{0,90}?\bby\s+([0-9]+(?:\.[0-9]+)?)\s+(?:basis points|bps)\b","CTED TEXT START ==== Media Release Statement by Philip Lowe, Governor: Monetary Policy Decision Number 2023-04 Date 7 February 2023 At its meeting today, the Board decided to increase the cash rate target by 25 basis points to 3.35 per cent. It also increased the interest rate on Exchange Settlement balances by 25 basis points to 3.25 per cent. Global inflation remains very high. It is, however, moderating in response to lower energy prices, the resolution of supply-ch",7 February 2023,https://www.rba.gov.au/media-releases/2023/mr-23-04.html,
RBA,2023-03-07,RBA_2023_03,hike,25.0,,0.8,explicit_bps_change,True,policy_rate_after missing,medium,hike,25.0,,0.85,explicit hike bps,"\b(raised|increased|lifted|tightened)\b.{0,90}?\bby\s+([0-9]+(?:\.[0-9]+)?)\s+(?:basis points|bps)\b","TRACTED TEXT START ==== Media Release Statement by Philip Lowe, Governor: Monetary Policy Decision Number 2023-07 Date 7 March 2023 At its meeting today, the Board decided to increase the cash rate target by 25 basis points to 3.60 per cent. It also increased the interest rate on Exchange Settlement balances by 25 basis points to 3.50 per cent. Global inflation remains very high. In headline terms it is moderating, although services price inflation remains elevated in",7 March 2023,https://www.rba.gov.au/media-releases/2023/mr-23-07.html,
RBA,2023-05-02,RBA_2023_05,hike,25.0,,0.8,explicit_bps_change,True,policy_rate_after missing,medium,hike,25.0,,0.85,explicit hike bps,"\b(raised|increased|lifted|tightened)\b.{0,90}?\bby\s+([0-9]+(?:\.[0-9]+)?)\s+(?:basis points|bps)\b","EXTRACTED TEXT START ==== Media Release Statement by Philip Lowe, Governor: Monetary Policy Decision Number 2023-10 Date 2 May 2023 At its meeting today, the Board decided to increase the cash rate target by 25 basis points to 3.85 per cent. It also increased the rate paid on Exchange Settlement balances by 25 basis points to 3.75 per cent. Inflation in Australia has passed its peak, but at 7 per cent is still too high and it will be some time yet before it is back in",2 May 2023,https://www.rba.gov.au/media-releases/2023/mr-23-10.html,
RBA,2023-06-06,RBA_2023_06,hike,25.0,,0.8,explicit_bps_change,True,policy_rate_after missing,medium,hike,25.0,,0.85,explicit hike bps,"\b(raised|increased|lifted|tightened)\b.{0,90}?\bby\s+([0-9]+(?:\.[0-9]+)?)\s+(?:basis points|bps)\b","XTRACTED TEXT START ==== Media Release Statement by Philip Lowe, Governor: Monetary Policy Decision Number 2023-13 Date 6 June 2023 At its meeting today, the Board decided to increase the cash rate target by 25 basis points to 4.10 per cent. It also increased the interest rate paid on Exchange Settlement balances by 25 basis points to 4.00 per cent. Inflation in Australia has passed its peak, but at 7 per cent is still too high and it will be some time yet before it is",6 June 2023,https://www.rba.gov.au/media-releases/2023/mr-23-13.html,
RBA,2023-11-07,RBA_2023_11,hike,25.0,,0.8,explicit_bps_change,True,policy_rate_after missing,medium,hike,25.0,,0.85,explicit hike bps,"\b(raised|increased|lifted|tightened)\b.{0,90}?\bby\s+([0-9]+(?:\.[0-9]+)?)\s+(?:basis points|bps)\b","TED TEXT START ==== Media Release Statement by Michele Bullock, Governor: Monetary Policy Decision Number 2023-30 Date 7 November 2023 At its meeting today, the Board decided to raise the cash rate target by 25 basis points to 4.35 per cent. It also increased the interest rate paid on Exchange Settlement balances by 25 basis points to 4.25 per cent. Inflation in Australia has passed its peak but is still too high and is proving more persistent than expected a few months ago. The latest reading on CPI inflation indicates that while goods price inflation has eased further, the p",7 November 2023,https://www.rba.gov.au/media-releases/2023/mr-23-30.html,
RBA,2023-12-05,RBA_2023_12,hike,25.0,,0.8,explicit_bps_change,True,policy_rate_after missing,medium,hike,25.0,,0.85,explicit hike bps,"\b(raised|increased|lifted|tightened)\b.{0,90}?\bby\s+([0-9]+(?:\.[0-9]+)?)\s+(?:basis points|bps)\b","ecision Number 2023-35 Date 5 December 2023 At its meeting today, the Board decided to leave the cash rate target unchanged at 4.35 per cent and the interest rate paid on Exchange Settlement balances unchanged at 4.25 per cent. Last month, the Board increased interest rates by 25 basis points, following a period of four months where it had held interest rates steady. This decision reflected the Board’s view that progress in bringing inflation back to the target range of 2 to 3 per cent was looking slower than earlier forecast. While the",5 December 2023,https://www.rba.gov.au/media-releases/2023/mr-23-35.html,
